mfcc_array1,mfcc_array2,mfcc_array3,mfcc_array4,mfcc_array5,mfcc_array6,mfcc_array7,mfcc_array8,mfcc_array9,mfcc_array10,mfcc_array11,mfcc_array12,mfcc_array13,mfcc_array14,mfcc_array15,mfcc_array16,mfcc_array17,mfcc_array18,mfcc_array19,mfcc_array20,mfcc_array21,mfcc_array22,mfcc_array23,mfcc_array24,mfcc_array25,mfcc_array26,mfcc_array27,mfcc_array28,mfcc_array29,mfcc_array30,mfcc_array31,mfcc_array32,mfcc_array33,mfcc_array34,mfcc_array35,mfcc_array36,mfcc_array37,mfcc_array38,mfcc_array39,mfcc_array40
-9.63256733808388,0.121149711751431,0.00169674433220944,0.0610223157132955,-0.000214552914198877,0.0197296540950945,0.000113677273538571,0.00675113693971372,-0.000238770970509081,0.0105149948969589,-0.000423813933804323,0.0106354779303514,-5.99608520883492e-05,0.0057282136589759,0.00110902023669429,0.00290027459033306,0.00123356253685665,0.0144202962064009,-3.91581372487272e-05,0.0167355779005405,-0.00122934323401401,0.00433747491610594,-0.0012179855676799,0.0264056142025987,-0.000126090117600003,0.00742817714120265,0.00048547939941864,0.00477389590341047,0.00138893567940343,0.00876629518981839,0.000417068229818499,0.0146001527150761,-0.000896341709818841,0.00260355332958008,-0.00199730372818271,0.0122363864332028,-0.00191130307941059,0.00503380032521145,0.00173117300812117,0.00135405455270921
-9.63239481943568,0.114479547374178,0.00137887351500195,0.0486827947186317,-0.000433168025262462,0.0275906311548766,-4.39361763589066e-05,0.00112395401026488,-0.000809378596111452,0.0121957013660879,-0.00104287792958517,0.0139822455824531,4.33657184419402e-05,0.00184663919238485,0.000847179775589999,0.00888849907220152,0.000476588166466072,0.0155614221773709,-0.000477419435817391,0.00146975662755419,-0.000903887983853791,0.00831244398136058,-0.00102835309178404,0.0189738513993278,-0.000435477047211892,0.0190293960119318,0.000417029131181766,0.00276961685380178,0.00148626943127833,0.0029570820924934,0.00030163551086968,0.0190940752682809,-0.00130558715650477,0.0160708116396755,-0.00168897629328817,0.0241933107828132,-0.00118881008406956,0.0230774998121115,0.00186656797545282,0.0065894958878817
-9.631364382932,0.0746801358464698,0.00238448246759007,0.0876910258572888,-0.000151759514896591,0.0168799947316217,3.2303550428413e-05,0.00337875466155771,-0.000280432315834304,0.00913685357835141,-0.000282295046940734,0.0154926469275495,-6.17157160058606e-05,0.00594031851360567,0.000755230763296867,0.0125463992671415,0.000547730871470106,0.0127909993877315,-0.000519005408219001,0.00223335176728058,-0.000496825375251855,0.0241079329618913,-0.000364555184512549,0.00681509104697006,-7.02153114213594e-05,0.00471802422900215,-0.000162442605937361,0.0202874898095133,0.00165011259431701,0.00439999456401786,0.00105199756309322,0.0103826108265923,-0.00118989556942532,0.011527814783849,-0.00248743168750157,0.00678384402663669,-0.00163749978315384,0.00572260409674542,0.00176944022819225,0.00350323005387524
-9.63247672768727,0.117644417077304,0.00188282829173483,0.0682215856268697,-7.96111037823466e-05,0.014748621077041,0.000100676540246497,0.0060134820957618,-0.000425823978135973,0.00648099172434262,-6.93218265751719e-05,0.023759904996679,-0.000330824240688076,0.0162122553922096,0.00109536443054333,0.00146003402650044,0.00129932652451154,0.0165827747934592,-0.000469458993744429,0.000307454871305681,-0.00106852334202699,0.003537728208179,-0.000203123806466504,0.0130169327339528,6.78338034499956e-05,0.00210082005509216,0.000245569126344786,0.00496200737987609,0.00146417015433574,0.00381992440985841,0.000414421757368309,0.0146903048277637,-0.00146298343121637,0.0219787189422794,-0.00243388493463363,0.00467862501284841,-0.00125666875806951,0.0209936035562137,0.00236155136448793,0.0256656551281284
-9.63308691396631,0.141256511707332,0.00184060607571377,0.066734249198908,0.000357151669527906,0.00307480913904254,0.000392635803264504,0.0172657400479761,-0.000302980536917172,0.00821129376035926,-0.000996368197510597,0.0121398646749986,-0.000144185207544979,0.00935021383853476,0.00126703927255754,0.00792437616539853,0.000875510877668665,0.00202536265739042,-0.000374469692366431,0.0035237053444218,-0.00124280285711445,0.00508153525063043,-0.000612392761636291,0.00383088034006643,0.000490799302020123,0.0171036318183372,0.000818525302981457,0.0176969353399829,0.00129692370447039,0.0103141616846031,0.000682683812480908,0.0054329904865626,-0.000953610216497591,0.00236738721599274,-0.00195007926662812,0.0144803050941235,-0.00168858889965169,0.0038903551777732,0.00149154465827085,0.00811773418179748
-9.63097044346754,0.0594025382644588,0.00182050982926007,0.0659220331278192,-0.000108009846104024,0.0150826947663836,0.000458214632401129,0.020095695489309,-0.000723744864336216,0.00827265124292026,-0.000650202270795636,0.00395630171867765,-0.000259163014543776,0.0134780592579962,0.00132977187278973,0.0103022540678377,0.00122195143320861,0.0136166306888029,-0.000241920676179885,0.00874299105294609,-0.00115527422058039,0.0014274289469308,-0.000745942472493375,0.00895146913680191,-0.000322723736399135,0.0145242427322264,0.000334556062271841,0.00444619514149693,0.0018318576832513,0.0106324546899991,0.000826835687410111,0.00367655664345189,-0.00105874999674959,0.00664670047586142,-0.00223573579062205,0.00316601806992868,-0.00165464126057692,0.00589983476463308,0.00190497193821916,0.00796997679334458
-9.63193439923624,0.0966826361296507,0.00196259283385342,0.0712698962389454,6.83911758615588e-06,0.0108957338006944,0.000412985335998968,0.0182060273357263,-0.000486151737343691,0.00110561028924649,-0.000570262811765849,0.0046994335313995,-3.62150273151294e-05,0.00532566059863227,0.00122729944602216,0.00621977526646621,0.000849437978521888,0.00100086195863415,-0.000551913326912385,0.00391450602609504,-0.00105543897102314,0.00268402455644911,-0.000624498657513238,0.00367014809723854,-0.000193739812830993,0.00948674097052216,0.000180944931184515,0.00736838828764094,0.00146866246970144,0.00353959775321075,0.000733718987005086,0.00232951435783219,-0.000795933064664527,0.00407460995071468,-0.00229426936647905,0.0017814467205292,-0.00184661337872997,0.00248414942060621,0.00151908075941091,0.00698104778679215
-9.63107944017033,0.0636110999220785,0.0022187088781026,0.0811605959889819,4.09489137431263e-05,0.00936130216077867,0.000422308892439986,0.018374846072225,-0.000646616584561499,0.00528908005077603,-0.000669340769750962,0.000700110726212784,1.79351699655694e-05,0.00365504524826479,0.000921847037910944,0.0058149527648093,0.000705707600248725,0.00792635291890852,-0.000760660966394173,0.0114957606676834,-0.00124398274169313,0.00631682713000324,-0.000580995109496518,0.00391871991340899,-2.06269790593661e-05,0.00278431377629024,0.000491711770829025,0.00519586655478089,0.0016042521877128,0.00250817061382114,0.000810266297183466,0.00153184677175863,-0.000872005405499654,0.0021606593956368,-0.00251303263879908,0.00798237701615876,-0.00165608377883239,0.00500993638820047,0.00178992756118265,0.00372167769331177
-9.63414512104477,0.1821691971245,0.00238137628573618,0.0875423455818874,4.72598902757222e-05,0.00949912984606816,0.000290565413916082,0.0135069693875488,-0.000408386748733101,0.0040093577551149,-0.000621437950142687,0.00246398622108815,0.000173803169951813,0.00349589727998432,0.00112057925144838,0.00303763101790182,0.000781627441450116,0.0034442472392673,-0.000882421670521359,0.0161919588464005,-0.00133820057497058,0.00851930727685099,-0.000679464298143218,0.00596668956085687,0.00012988931063947,0.00326466429711978,0.000435966082288087,0.00374524808374306,0.00193892806497155,0.0147244168791086,0.000788365390358271,0.00070344427345199,-0.000734770376821644,0.00621218582700667,-0.0020479313384266,0.010269775772099,-0.00185953400581326,0.00330637810866192,0.00163059669259811,0.00264786149167464
-9.63490802701576,0.211667079403887,0.0024683611281986,0.0908162527132709,0.00054221886795684,0.0101376638427223,0.000697900513629522,0.0290145509447751,-0.000445279038093035,0.00384667344622732,-0.000570224006680825,0.00435918206938837,9.22494771020712e-05,0.00289628927230227,0.00105404336371704,0.00189880753251381,0.000584532462140137,0.0110774584695324,-0.00087750544580492,0.0161602891048474,-0.00119697291778221,0.00304426823110149,-0.000452521194454133,0.00445460092426433,0.000327761857849148,0.0107821057442336,0.000827371371359117,0.0182358192365513,0.00171254999877473,0.00601907453210813,0.000642414986627689,0.00586196909152534,-0.000902531136233628,0.00135621308085911,-0.00155310248874291,0.029399712384949,-0.00147070894395844,0.0122144767065721,0.00169205420531247,0.00104113815815162
